max_epoch,seed,run_path,range_size,eval/test/acc,eval/test/clsloss,eval/uq_clean_accuracy,eval/uq_adv_acc/0.2,eval/uq_adv_acc/0.4,eval/uq_adv_acc/1.0,eval/uq_detection/1pct/0.2,eval/uq_detection/5pct/0.2,eval/uq_detection/10pct/0.2,eval/uq_detection/20pct/0.2,eval/uq_detection/1pct/0.4,eval/uq_detection/5pct/0.4,eval/uq_detection/10pct/0.4,eval/uq_detection/20pct/0.4,eval/uq_detection/1pct/1.0,eval/uq_detection/5pct/1.0,eval/uq_detection/10pct/1.0,eval/uq_detection/20pct/1.0,eval/uq_purify_acc/0.2/0.2,eval/uq_purify_recovery/0.2/0.2,eval/uq_purify_acc/0.4/0.2,eval/uq_purify_recovery/0.4/0.2,eval/uq_purify_acc/1.0/0.2,eval/uq_purify_recovery/1.0/0.2,eval/test/rob/0.1,eval/test/rob/0.2,eval/test/rob/0.5,run_name,eval/test/genloss,eval/uq_clean_log_px_mean,eps_unit
1,4,/home/ubuntu/adversarial_training_mps/outputs/cls_reg/gen/legendre/d10D6/spirals_4k_1303/3,2.0,1.0,0.0021009433421568,1.0,0.7705,0.425,0.2955,0.368,0.427,0.457,0.5225,0.2035,0.2575,0.3325,0.4445,0.1635,0.185,0.2135,0.275,0.823,0.2723311546840958,0.55,0.2278260869565217,0.4485,0.2384669978708303,0.7705,0.425,0.2955,3.0,1.3445192240178585,-1.3434618711471558,rel
64,1,/home/ubuntu/adversarial_training_mps/outputs/cls_reg/gen/legendre/d10D6/spirals_4k_1303/30,2.0,0.9955,0.0541894498746842,0.9955,0.6895,0.38,0.318,0.616,0.82,0.8425,0.868,0.4715,0.638,0.6635,0.71,0.208,0.36,0.408,0.4725,0.874,0.7375201288244766,0.5915,0.3838709677419354,0.436,0.2390029325513196,0.6895,0.38,0.318,30.0,0.6722562182694674,-0.618964433670044,rel
64,2,/home/ubuntu/adversarial_training_mps/outputs/cls_reg/gen/legendre/d10D6/spirals_4k_1303/31,2.0,0.9955,0.0517160552553832,0.9955,0.685,0.3915,0.3185,0.617,0.835,0.86,0.879,0.4975,0.656,0.6845,0.7355,0.2215,0.3785,0.4375,0.496,0.8835,0.7698412698412699,0.585,0.3557929334428923,0.4305,0.2325752017608217,0.685,0.3915,0.3185,31.0,0.669855359941721,-0.6189063191413879,rel
64,3,/home/ubuntu/adversarial_training_mps/outputs/cls_reg/gen/legendre/d10D6/spirals_4k_1303/32,2.0,0.996,0.0533999396720901,0.996,0.6735,0.3965,0.31,0.601,0.835,0.858,0.88,0.4695,0.655,0.677,0.727,0.1935,0.3555,0.4045,0.461,0.8795,0.7565084226646248,0.603,0.3811101905550952,0.409,0.2166666666666666,0.6735,0.3965,0.31,32.0,0.6705375220626593,-0.6180596947669983,rel
64,4,/home/ubuntu/adversarial_training_mps/outputs/cls_reg/gen/legendre/d10D6/spirals_4k_1303/33,2.0,0.996,0.0528944443794898,0.996,0.6805,0.394,0.3095,0.6105,0.8345,0.8575,0.877,0.476,0.6385,0.67,0.725,0.195,0.336,0.395,0.4535,0.889,0.7574334898278561,0.604,0.3754125412541254,0.4265,0.2324402606806661,0.6805,0.394,0.3095,33.0,0.6704707071185112,-0.6184433698654175,rel
64,5,/home/ubuntu/adversarial_training_mps/outputs/cls_reg/gen/legendre/d10D6/spirals_4k_1303/34,2.0,0.996,0.0529672309639863,0.996,0.684,0.375,0.3155,0.5885,0.8045,0.8375,0.862,0.4765,0.641,0.673,0.7175,0.211,0.3715,0.4105,0.4865,0.8705,0.7515822784810127,0.602,0.4056,0.4305,0.2476260043827611,0.684,0.375,0.3155,34.0,0.671036234125495,-0.619030773639679,rel
128,1,/home/ubuntu/adversarial_training_mps/outputs/cls_reg/gen/legendre/d10D6/spirals_4k_1303/35,2.0,0.9955,0.0479184904252179,0.9955,0.641,0.3945,0.3125,0.6195,0.8005,0.8445,0.872,0.4655,0.631,0.6555,0.684,0.198,0.351,0.41,0.4875,0.866,0.7506963788300836,0.5885,0.3765483071841453,0.425,0.2472727272727272,0.641,0.3945,0.3125,35.0,0.6478455998003483,-0.6009886264801025,rel
128,2,/home/ubuntu/adversarial_training_mps/outputs/cls_reg/gen/legendre/d10D6/spirals_4k_1303/36,2.0,0.9955,0.0512393901008181,0.9955,0.65,0.3885,0.3095,0.5895,0.7895,0.833,0.855,0.4685,0.641,0.6615,0.7005,0.2205,0.379,0.4245,0.5045,0.8615,0.7528571428571429,0.588,0.3671300081766149,0.4055,0.2404055032585083,0.65,0.3885,0.3095,36.0,0.6588576138019562,-0.6087400913238525,rel
128,3,/home/ubuntu/adversarial_training_mps/outputs/cls_reg/gen/legendre/d10D6/spirals_4k_1303/37,2.0,0.9955,0.0508542556781321,0.9955,0.676,0.373,0.308,0.6005,0.8175,0.8465,0.869,0.4475,0.639,0.6645,0.7035,0.209,0.373,0.4095,0.477,0.875,0.7669753086419753,0.5735,0.3572567783094099,0.421,0.2557803468208092,0.676,0.373,0.308,37.0,0.664448531344533,-0.6145656704902649,rel
128,4,/home/ubuntu/adversarial_training_mps/outputs/cls_reg/gen/legendre/d10D6/spirals_4k_1303/38,2.0,0.996,0.0578512666397728,0.996,0.67,0.3845,0.3255,0.589,0.8015,0.838,0.863,0.4355,0.627,0.6485,0.693,0.211,0.3765,0.4085,0.475,0.884,0.7848484848484848,0.572,0.3419983753046304,0.4285,0.234988880652335,0.67,0.3845,0.3255,38.0,0.671014167368412,-0.6141020655632019,rel
128,5,/home/ubuntu/adversarial_training_mps/outputs/cls_reg/gen/legendre/d10D6/spirals_4k_1303/39,2.0,0.9955,0.0517767303972505,0.9955,0.665,0.3725,0.3035,0.588,0.801,0.839,0.8685,0.4715,0.6505,0.673,0.7135,0.1955,0.3685,0.408,0.48,0.882,0.7686567164179104,0.5785,0.3745019920318725,0.408,0.2376166547020818,0.665,0.3725,0.3035,39.0,0.6624660920351744,-0.6117467284202576,rel
1,5,/home/ubuntu/adversarial_training_mps/outputs/cls_reg/gen/legendre/d10D6/spirals_4k_1303/4,2.0,1.0,0.0021737754386776,1.0,0.751,0.408,0.291,0.3715,0.426,0.4545,0.5115,0.215,0.2755,0.336,0.464,0.163,0.1905,0.226,0.2955,0.809,0.2690763052208835,0.5275,0.2128378378378378,0.4415,0.2461212976022567,0.751,0.408,0.291,4.0,1.3387305922806263,-1.3377019166946411,rel
2,1,/home/ubuntu/adversarial_training_mps/outputs/cls_reg/gen/legendre/d10D6/spirals_4k_1303/5,2.0,1.0,0.0048672209049982,1.0,0.7655,0.4555,0.3195,0.381,0.4385,0.4695,0.5535,0.256,0.3215,0.3735,0.5245,0.147,0.1785,0.202,0.279,0.8295,0.3198294243070362,0.58,0.2286501377410468,0.468,0.227773695811903,0.7655,0.4555,0.3195,5.0,1.201344909146428,-1.1979384422302246,rel
2,2,/home/ubuntu/adversarial_training_mps/outputs/cls_reg/gen/legendre/d10D6/spirals_4k_1303/6,2.0,1.0,0.004764901335875,1.0,0.754,0.451,0.308,0.3965,0.4525,0.4835,0.5515,0.2435,0.3125,0.374,0.5365,0.158,0.1885,0.221,0.311,0.827,0.3170731707317073,0.588,0.2495446265938069,0.481,0.2550578034682081,0.754,0.451,0.308,6.0,1.2038287110626698,-1.200628399848938,rel
2,3,/home/ubuntu/adversarial_training_mps/outputs/cls_reg/gen/legendre/d10D6/spirals_4k_1303/7,2.0,1.0,0.004794971224328,1.0,0.789,0.4395,0.302,0.3785,0.4375,0.471,0.5445,0.2415,0.311,0.359,0.5025,0.139,0.164,0.189,0.271,0.85,0.3056872037914692,0.566,0.2256913470115968,0.473,0.2492836676217765,0.789,0.4395,0.302,7.0,1.2043402511626482,-1.201003074645996,rel
2,4,/home/ubuntu/adversarial_training_mps/outputs/cls_reg/gen/legendre/d10D6/spirals_4k_1303/8,2.0,1.0,0.0046771463421464,1.0,0.751,0.457,0.2925,0.384,0.447,0.476,0.556,0.222,0.2935,0.358,0.5105,0.156,0.185,0.2165,0.2995,0.826,0.3333333333333333,0.5825,0.2311233885819521,0.4635,0.2501766784452296,0.751,0.457,0.2925,8.0,1.2058413941413164,-1.2025671005249023,rel
2,5,/home/ubuntu/adversarial_training_mps/outputs/cls_reg/gen/legendre/d10D6/spirals_4k_1303/9,2.0,1.0,0.0048507816391065,1.0,0.7735,0.4535,0.303,0.384,0.4425,0.475,0.553,0.2295,0.3095,0.373,0.53,0.1565,0.1825,0.219,0.305,0.8435,0.3333333333333333,0.5865,0.2433668801463861,0.4665,0.2403156384505021,0.7735,0.4535,0.303,9.0,1.2011846378445623,-1.1977263689041138,rel
